Name,Year,Odometer,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price_usd
'BMW X5 xDrive 30d',0.619048,0.008435,Diesel,Automatic,0.348837,0.440826,0.400913,0.5,33600
'Toyota Fortuner 4x4 MT',0.666667,0.010489,Diesel,Manual,0.37418,0.438779,0.25542,0.7,16800
'Audi A6 2011-2015 35 TDI Technology',0.809524,0.007666,Diesel,Automatic,0.527132,0.250093,0.266508,0.5,43200
'Honda Jazz 1.5 V i DTEC',0.809524,0.014897,Diesel,Manual,0.813953,0.162635,0.12248,0.5,7680
'Audi Q7 4.2 TDI Quattro Technology',0.809524,0.008626,Diesel,Automatic,0.337806,0.653145,0.572461,0.7,62028
'Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV',0.761905,0.011146,Diesel,Manual,0.359273,0.289356,0.16318,0.7,9600
'Chevrolet uze LTZ',0.666667,0.009513,Diesel,Manual,0.545617,0.254373,0.216242,0.5,11760
'Chevrolet Beat Diesel LT',0.666667,0.009397,Diesel,Manual,0.758497,0.058057,0.044504,0.5,3240
'Skoda Rapid 1.6 MPI AT Style',0.952381,0.00328,Petrol,Automatic,0.426357,0.181243,0.131837,0.5,11664
'Maruti Swift Dzire VDI',0.761905,0.030282,Diesel,Manual,0.697674,0.116115,0.075694,0.5,6000
'Toyota Fortuner 3.0 Diesel',0.52381,0.021237,Diesel,Manual,0.342874,0.438779,0.260175,0.7,12600
'Maruti Swift VDI',0.666667,0.02459,Diesel,Manual,0.682767,0.116115,0.075694,0.5,4680
'Honda City 1.5 V MT Exclusive',0.666667,0.010372,Petrol,Manual,0.506857,0.162449,0.159376,0.5,6780
'Mercedes-Benz M-Class ML 250 CDI',0.666667,0.007974,Diesel,Automatic,0.454979,0.282657,0.321415,0.5,35940
'Maruti Swift Ldi BSIII',0.47619,0.015359,Diesel,Manual,0.53071,0.116115,0.077596,0.5,3600
'Hyundai i10 Sportz',0.52381,0.007359,Petrol,Manual,0.607036,0.106624,0.085013,0.5,2532
'Maruti Alto LXi',0.619048,0.015359,Petrol,Manual,0.587358,0.032006,0.023013,0.5,1800
'Toyota Etios Liva GD',0.714286,0.009605,Diesel,Manual,0.703339,0.1377,0.150393,0.5,5604
'Maruti Swift VXI BSIV',0.380952,0.012283,Petrol,Manual,0.608229,0.106624,0.090529,0.5,3420
'Mercedes-Benz New C-Class C 220 CDI Avantgarde',0.904762,0.00405,Diesel,Automatic,0.574538,0.282657,0.258273,0.5,40368
'Tata Indica V2 DLE BSIII',0.619048,0.014743,Diesel,Manual,0.533095,0.143655,0.035375,0.5,1092
'Maruti Alto 800 VXI',0.761905,0.007005,Petrol,Manual,0.677996,0.032006,0.024914,0.5,2904
'Skoda Superb 2.8 V6 AT',0.333333,0.001974,Petrol,Automatic,0.277281,0.399516,0.302206,0.5,3900
'Volkswagen Polo Petrol Comfortline 1.2L',0.714286,0.00582,Petrol,Manual,0.491055,0.106811,0.075504,0.5,3360
'Mahindra Scorpio VLX',0.571429,0.02219,Diesel,Manual,0.359273,0.289356,0.16318,0.8,6300
'Maruti Swift Vdi BSIII',0.571429,0.023359,Diesel,Manual,0.53071,0.116115,0.077596,0.5,3480
'BMW 3 Series 320d Prestige',0.714286,0.010897,Diesel,Automatic,0.56291,0.255117,0.284899,0.5,18000
'Tata Nano STD SE',0.666667,0.012282,Petrol,Manual,0.757305,0,0.006276,0.4,636
'Toyota Innova 2.5 VX (Diesel) 8 Seater',0.761905,0.013381,Diesel,Manual,0.387299,0.347972,0.125143,0.8,15000
'Honda Brio S Option MT',0.666667,0.00382,Petrol,Manual,0.548599,0.106811,0.100038,0.5,3300
'Mahindra Scorpio SLE BSIV',0.761905,0.006934,Diesel,Manual,0.359273,0.289356,0.16318,0.8,8508
'BMW 5 Series 2003-2012 525d',0.619048,0.015666,Diesel,Automatic,0.498807,0.255117,0.349563,0.5,23988
'Toyota Corolla Altis D-4D GL',0.761905,0.011392,Diesel,Manual,0.638939,0.1377,0.100799,0.5,12900
'Honda City i VTEC CVT VX',0.857143,0.00382,Petrol,Automatic,0.536673,0.162449,0.158045,0.5,11340
'Maruti Swift Dzire VDI Optional',0.809524,0.005512,Diesel,Manual,0.792785,0.116115,0.075694,0.5,5640
'Maruti Ciaz ZXi',0.857143,0.006406,Petrol,Manual,0.618068,0.139375,0.108216,0.5,8532
'Ford Ecosport 1.5 DV5 MT Titanium',0.761905,0.014331,Diesel,Manual,0.676804,0.162635,0.10582,0.5,7500
'Maruti Alto K10 2010-2014 VXI',0.619048,0.012436,Petrol,Manual,0.623733,0.069594,0.062571,0.5,2640
'Mahindra XUV500 W6 2WD',0.809524,0.005666,Diesel,Manual,0.450209,0.289356,0.201217,0.7,11160
'Mahindra TUV 300 2015-2019 T8',0.904762,0.008648,Diesel,Manual,0.551282,0.161705,0.125143,0.7,9084
'Maruti Swift VXI BSIII W/ ABS',0.952381,0.002218,Petrol,Manual,0.480024,0.125419,0.102701,0.5,6780
'Volkswagen Polo Petrol Highline 1.2L',0.714286,0.009987,Petrol,Manual,0.491055,0.106811,0.075504,0.5,3900
'Chevrolet Beat LS',0.619048,0.009948,Petrol,Manual,0.554562,0.106997,0.085964,0.5,3852
'Honda Amaze VX i-DTEC',0.714286,0.00582,Diesel,Manual,0.769231,0.162635,0.12248,0.5,4680
'Mercedes-Benz E-Class 230 E AT',0.47619,0.01182,Petrol,Automatic,0.298151,0.348344,0.23488,0.5,7800
'Maruti Swift Dzire VDI',0.809524,0.020128,Diesel,Manual,0.792785,0.116115,0.075694,0.5,4320
'Maruti Swift Dzire VDI',0.809524,0.006589,Diesel,Manual,0.792785,0.116115,0.075694,0.5,6600
'Toyota Innova 2.5 V Diesel 7-seater',0.619048,0.010436,Diesel,Manual,0.381634,0.347972,0.128946,0.7,8400
'BMW X3 xDrive20d',0.857143,0.006922,Diesel,Automatic,0.479726,0.255117,0.284899,0.5,50100
'BMW 5 Series 2003-2012 525d',0.428571,0.018436,Diesel,Automatic,0.498807,0.255117,0.349563,0.5,12600
'Mahindra XUV500 W8 2WD',0.761905,0.013219,Diesel,Manual,0.450209,0.289356,0.201217,0.7,12108
'Honda City 1.5 S MT',0.52381,0.010974,Petrol,Manual,0.506857,0.162449,0.159376,0.5,3600
'Force One LX 4x4',0.761905,0.007666,Diesel,Manual,0.506857,0.293264,0.199334,0.7,14400
'Honda Jazz S',0.571429,0.006897,Petrol,Manual,0.477042,0.106811,0.106124,0.5,2400
'Toyota Etios Liva GD SP',0.809524,0.010618,Diesel,Manual,0.703339,0.1377,0.062495,0.5,6360
'Nissan Terrano XV Premium 110 PS',0.761905,0.006159,Diesel,Manual,0.566786,0.15575,0.141308,0.5,8664
'Hyundai i20 1.2 Magna',0.571429,0.00882,Petrol,Manual,0.55158,0.106624,0.087105,0.5,3300
'Maruti Eeco 5 STR With AC Plus HTR CNG',0.952381,0.00673,CNG,Manual,0.450209,0.106438,0.073792,0.5,5196
'Ford Fiesta EXi 1.4 TDCi Ltd',0.619048,0.007974,Diesel,Manual,0.53071,0.144213,0.064283,0.5,4500
'Honda City 1.5 V AT',0.761905,0.009351,Petrol,Automatic,0.500894,0.162449,0.159376,0.5,7092
'Maruti Swift VDI BSIV',0.714286,0.013388,Diesel,Manual,0.751342,0.116115,0.075694,0.5,5220
'Hyundai Grand i10 Di SportZ Edition',0.761905,0.008897,Diesel,Manual,0.715564,0.092296,0.068087,0.5,3900
'Volkswagen Ameo 1.2 MPI Highline 16 Alloy',0.857143,0.002535,Petrol,Manual,0.506857,0.106811,0.075694,0.5,6600
'Honda City i VTEC CVT VX',0.952381,0.005312,Petrol,Automatic,0.536673,0.162449,0.158045,0.5,14496
'Maruti Baleno Alpha 1.3',0.952381,0.006473,Diesel,Manual,0.816637,0.116115,0.075694,0.5,8976
'Hyundai Grand i10 Di Sportz',0.857143,0.00887,Diesel,Manual,0.715564,0.092296,0.068087,0.5,6600
'Maruti Swift Dzire VDi',0.619048,0.016897,Diesel,Manual,0.575432,0.116115,0.075504,0.5,4200
'Land Rover Freelander 2 TD4 HSE',0.714286,0.011051,Diesel,Automatic,0,0.289356,0.153671,0.5,18600
'Toyota Fortuner 3.0 Diesel',0.714286,0.009736,Diesel,Manual,0.342874,0.438779,0.260175,0.7,22800
'Maruti Vitara Brezza LDi Option',0.857143,0.004743,Diesel,Manual,0.724508,0.116115,0.103271,0.5,8700
'Maruti Swift Dzire VDI',0.761905,0.006452,Diesel,Manual,0.697674,0.116115,0.075694,0.5,5100
'Skoda Rapid 1.5 TDI AT Elegance',0.809524,0.008435,Diesel,Automatic,0.645796,0.162635,0.131837,0.5,6840
'Land Rover Freelander 2 TD4 SE',0.714286,0.007051,Diesel,Automatic,0,0.289356,0.153671,0.5,31200
'Maruti Alto 800 LXI',0.714286,0.00472,Petrol,Manual,0.677996,0.032006,0.024914,0.5,2988
'Volkswagen Polo Petrol Highline 1.2L',0.619048,0.009974,Petrol,Manual,0.491055,0.106811,0.075504,0.5,3600
'Honda City i DTEC SV',0.809524,0.009974,Diesel,Manual,0.775194,0.162635,0.12248,0.5,7140
'Maruti Swift Dzire LDI',0.714286,0.011051,Diesel,Manual,0.697674,0.116115,0.075694,0.5,3228
'Audi A4 2.0 TDI 177 Bhp Technology Edition',0.761905,0.004435,Diesel,Automatic,0.510137,0.250093,0.266508,0.5,31200
'Honda City i VTEC VX',0.809524,0.004897,Petrol,Manual,0.53071,0.162449,0.158045,0.5,6600
'Ford Figo Aspire 1.2 Ti-VCT Ambiente',0.857143,0.00457,Petrol,Manual,0.541443,0.106438,0.100038,0.5,5820
'Renault Duster 110PS Diesel RxL',0.809524,0.012757,Diesel,Manual,0.566786,0.15575,0.141213,0.5,9588
'Hyundai i20 Active 1.4 SX',0.857143,0.009617,Diesel,Manual,0.631783,0.143655,0.103709,0.5,8340
'Mahindra Logan Petrol 1.4 GLE',0.571429,0.014282,Petrol,Manual,0.468098,0.142538,0.077596,0.5,1800
'Honda City ZX GXi',0.380952,0.006743,Petrol,Manual,0.527728,0.162449,0.083302,0.5,1860
'Ford Figo Petrol EXI',0.571429,0.012036,Petrol,Manual,0.465116,0.106438,0.068087,0.5,3300
'Renault Duster Petrol RxL',0.761905,0.010943,Petrol,Manual,0.389386,0.181243,0.129954,0.5,5100
'Hyundai i10 Sportz 1.2',0.809524,0.002743,Petrol,Manual,0.607036,0.106624,0.085013,0.5,3420
'Audi Q5 2008-2012 2.0 TFSI Quattro',0.52381,0.01522,Petrol,Automatic,0.2904,0.25307,0.330544,0.5,12000
'Maruti Versa DX2 BS II',0.238095,0.009512,Petrol,Manual,0.336911,0.125419,0.093001,0.8,1500
'Maruti Swift Dzire ZDI',0.904762,0.002128,Diesel,Manual,0.792785,0.116115,0.075694,0.5,9000
'Audi A4 2.0 TDI Premium Sport Limited Edition',0.809524,0.006868,Diesel,Automatic,0.510137,0.250093,0.266508,0.5,30972
'Volkswagen Polo 1.2 MPI Comfortline',0.761905,0.006743,Petrol,Manual,0.491055,0.106811,0.075694,0.5,5160
'Toyota Fortuner 3.0 Diesel',0.571429,0.020897,Diesel,Manual,0.342874,0.438779,0.260175,0.7,13200
'Toyota Fortuner 3.0 Diesel',0.571429,0.022146,Diesel,Manual,0.342874,0.438779,0.260175,0.7,14100
'Honda Accord 2.4 MT',0.666667,0.014588,Petrol,Manual,0.381634,0.32192,0.272727,0.5,7896
'Maruti Swift ZDi',0.666667,0.008917,Diesel,Manual,0.682767,0.116115,0.075694,0.5,5760
'Skoda Fabia 1.2 MPI Classic',0.47619,0.009359,Petrol,Manual,0.521765,0.106811,0.068087,0.5,1980
'Tata Nano Twist XT',0.761905,0.002751,Petrol,Manual,0.757305,0,0.006276,0.4,1200
'Ford Fiesta 1.6 ZXi ABS',0.428571,0.022325,Petrol,Manual,0.456172,0.180871,0.127045,0.5,1980
'Maruti Celerio ZDi',0.809524,0.006435,Diesel,Manual,0.823494,0.031448,0.024344,0.5,4320
'Toyota Fortuner 3.0 Diesel',0.619048,0.013205,Diesel,Manual,0.342874,0.438779,0.260175,0.7,13800
'Maruti Celerio ZDi',0.809524,0.006458,Diesel,Manual,0.823494,0.031448,0.024344,0.5,4320
'Hyundai EON Era Plus',0.809524,0.004614,Petrol,Manual,0.6291,0.035355,0.039939,0.5,3660
'Ford Fiesta Diesel Trend',0.619048,0.007205,Diesel,Manual,0.700656,0.162635,0.106124,0.5,7200
'Volkswagen Polo 1.2 MPI Comfortline',0.714286,0.005974,Petrol,Manual,0.491055,0.106811,0.075694,0.5,4500
'Volkswagen Polo 1.2 MPI Comfortline',0.857143,0.004916,Petrol,Manual,0.483005,0.106997,0.075694,0.5,7404
'Honda Brio S MT',0.714286,0.010368,Petrol,Manual,0.578414,0.106811,0.100038,0.5,4860
'Maruti Swift Dzire VXi',0.714286,0.008435,Petrol,Manual,0.521765,0.125419,0.098136,0.5,5100
'Hyundai Creta 1.6 SX Plus Petrol Automatic',0.857143,0.004281,Petrol,Automatic,0.387597,0.17994,0.165652,0.5,14220
'Ford Ecosport 1.5 DV5 MT Titanium',0.857143,0.00487,Diesel,Manual,0.676804,0.162635,0.10582,0.5,9888
'Maruti Swift VDI BSIV W ABS',0.857143,0.00982,Diesel,Manual,0.53071,0.116115,0.150393,0.5,7188
'Honda -V RVi MT',0.47619,0.01536,Petrol,Manual,0.390578,0.255489,0.203309,0.5,7800
'Land Rover Discovery Sport SD4 HSE Luxury 7S',1,0.00262,Diesel,Automatic,0.372987,0.289356,0.291936,0.7,70692
'Mahindra XUV500 W8 2WD',0.761905,0.011412,Diesel,Manual,0.450209,0.289356,0.201217,0.7,9600
'Volkswagen Polo 1.2 MPI Highline',0.809524,0.008918,Petrol,Manual,0.491055,0.106811,0.075694,0.5,5568
'Hyundai i10 Magna AT',0.571429,0.004676,Petrol,Automatic,0.572451,0.106624,0.087105,0.5,3984
'Hyundai i10 Magna 1.2',0.666667,0.008471,Petrol,Manual,0.607036,0.106624,0.085013,0.5,3336
'Chevrolet uze LTZ AT',0.857143,0.010401,Diesel,Automatic,0.441562,0.255675,0.246291,0.5,10740
'Mercedes-Benz E-Class E 200 CGI',0.714286,0.007715,Petrol,Automatic,0.357782,0.254373,0.279251,0.5,26340
'Hyundai Sonata 2.4 GDI',0.714286,0.006897,Petrol,Manual,0.348837,0.322851,0.189806,0.5,9480
'Mercedes-Benz New C-Class C 200 Kompressor Elegance AT',0.428571,0.006686,Petrol,Automatic,0.35003,0.218087,0.288703,0.5,34800
'Volkswagen Polo Diesel Trendline 1.2L',0.714286,0.006897,Diesel,Manual,0.65802,0.106997,0.075504,0.5,3900
'Honda City i VTEC SV',0.761905,0.001589,Petrol,Manual,0.518784,0.162449,0.158045,0.5,7080
'Tata New Safari Dicor EX 4X2',0.619048,0.01382,Diesel,Manual,0.415325,0.289356,0.197604,0.7,3300
'Nissan Sunny 2011-2014 CrDiesel XL',0.761905,0.007905,Diesel,Manual,0.6452,0.15575,0.096234,0.5,7176
'BMW 3 Series 330 Ci Convertible',0.619048,0.004743,Petrol,Automatic,0.324985,0.34853,0.343857,0.5,37200
'Toyota Corolla 1.8 J',0.619048,0.010347,Petrol,Manual,0.433214,0.218459,0.197413,0.5,4260
'Hyundai Verna 1.6 SX',0.809524,0.009285,Diesel,Manual,0.665474,0.178266,0.1752,0.5,7488
'Maruti Swift Dzire VDi',0.52381,0.005205,Diesel,Manual,0.575432,0.116115,0.075504,0.5,2628
'Jaguar XJ 5.0 L V8 Supercharged',0.619048,0.006695,Petrol,Automatic,0.313059,0.814291,0.891594,0.4,60792
'Mercedes-Benz New C-Class 220 CDI AT',0.666667,0.003358,Diesel,Automatic,0.442457,0.282657,0.258273,0.5,16800
'Chevrolet Aveo 1.6 LT',0.428571,0.009666,Petrol,Manual,0.423375,0.181243,0.128946,0.5,1440
'Maruti Swift VXI BSIV',0.761905,0.0095,Petrol,Manual,0.608229,0.106624,0.090529,0.5,6360
'Hyundai Verna 1.6 Di S',0.809524,0.013051,Diesel,Manual,0.712582,0.178266,0.174971,0.5,7560
'Mercedes-Benz GLC 220d Celebration Edition',0.904762,0.004003,Diesel,Automatic,0.533691,0.282657,0.254469,0.5,48564
'Toyota Fortuner 4x2 Manual',0.714286,0.009974,Diesel,Manual,0.387597,0.438779,0.25542,0.7,19320
'Audi Q5 2008-2012 2.0 TDI',0.761905,0.006897,Diesel,Automatic,0.381634,0.250093,0.253709,0.5,30000
'BMW 3 Series 320d Dynamic',0.47619,0.012483,Diesel,Automatic,0.39356,0.255117,0.258273,0.5,9540
'Maruti Alto 800 2016-2019 LXI',0.857143,0.005358,Petrol,Manual,0.736434,0.032006,0.024914,0.5,3180
'Maruti Alto K10 2010-2014 VXI',0.666667,0.010028,Petrol,Manual,0.623733,0.069594,0.062571,0.5,3372
'Audi A4 1.8 TFSI Technology Edition',0.666667,0.012282,Petrol,Automatic,0.466309,0.218459,0.253747,0.5,21000
'Maruti Swift VXi BSIV',0.666667,0.009359,Petrol,Manual,0.480024,0.106624,0.096615,0.5,3960
'Skoda Rapid 1.5 TDI Ambition',0.857143,0.006282,Diesel,Manual,0.630292,0.162635,0.131837,0.5,10200
'Honda Jazz S',0.571429,0.012683,Petrol,Manual,0.477042,0.106811,0.106124,0.5,3228
'Mahindra XUV500 W10 2WD',0.809524,0.007974,Diesel,Manual,0.477042,0.289356,0.201217,0.7,13800
'Maruti Ritz VXi',0.619048,0.007715,Petrol,Manual,0.55158,0.106624,0.098136,0.5,4872
'Skoda Rapid 1.6 TDI Ambition',0.666667,0.011051,Diesel,Manual,0.61121,0.181243,0.131799,0.5,5520
'Hyundai Grand i10 Di Magna',0.809524,0.009786,Diesel,Manual,0.715564,0.092296,0.068087,0.5,4752
'Hyundai Elite i20 Petrol Asta',0.809524,0.004302,Petrol,Manual,0.554562,0.106624,0.090643,0.5,6720
'Hyundai i20 Magna 1.4 CrDi',0.809524,0.008543,Diesel,Manual,0.672033,0.143655,0.103709,0.5,6600
'Skoda Rapid 1.6 TDI Elegance',0.666667,0.009512,Diesel,Manual,0.61121,0.181243,0.131799,0.5,3600
'Fiat Linea Emotion',0.619048,0.007359,Petrol,Manual,0.477042,0.138444,0.106124,0.5,3600
'Maruti Swift VXI BSIII W/ ABS',0.571429,0.013858,Petrol,Manual,0.480024,0.125419,0.102701,0.5,3540
'Tata Indica V2 2001-2011 eLS',0.809524,0.012359,Diesel,Manual,0.745379,0.143655,0.066185,0.5,2940
'Mercedes-Benz New C-Class C 220 CDI Elegance AT',0.666667,0.018282,Diesel,Automatic,0.442457,0.282657,0.258273,0.5,16788
'Hyundai Santro Xing XP',0.47619,0.006974,Petrol,Manual,0,0.085969,0.150393,0.5,1404
'Honda City V MT AVN',0.666667,0.006282,Petrol,Manual,0.500894,0.162449,0.156143,0.5,5400
'Hyundai i20 Magna',0.571429,0.008897,Petrol,Manual,0.55158,0.106624,0.087105,0.5,3000
'Toyota Fortuner 4x2 Manual',0.809524,0.015205,Diesel,Manual,0.387597,0.438779,0.25542,0.7,24600
'Hyundai Grand i10 Magna',0.761905,0.004774,Petrol,Manual,0.563506,0.106624,0.090909,0.5,4680
'Volkswagen Jetta 2007-2011 2.0 TDI Comfortline',0.52381,0.013051,Diesel,Manual,0.447227,0.236695,0.134652,0.5,4200
'Ford EcoSport 1.5 Ti VCT AT Titanium',0.857143,0.009347,Petrol,Automatic,0.466011,0.162821,0.144922,0.5,9960
'Hyundai EON Magna Plus',0.666667,0.006897,Petrol,Manual,0.6291,0.035355,0.039939,0.5,3000
'Honda Jazz 1.2 V CVT i VTEC',0.857143,0.004671,Petrol,Automatic,0.566488,0.106997,0.103652,0.5,8904
'Volkswagen Polo 1.2 MPI Trendline',0.857143,0.007112,Petrol,Manual,0.491055,0.106811,0.075694,0.5,5556
'Maruti Alto LXi',0.47619,0.006435,Petrol,Manual,0.587358,0.032006,0.023013,0.5,1308
'Hyundai Verna 1.6 SX',0.619048,0.010282,Diesel,Manual,0.665474,0.178266,0.1752,0.5,4560
'Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde',0.714286,0.008897,Diesel,Automatic,0.298151,0.283588,0.258273,0.5,18900
'Honda Brio S Option MT',0.666667,0.006061,Petrol,Manual,0.548599,0.106811,0.100038,0.5,3300
'Maruti Alto K10 VXI AGS',0.904762,0.002819,Petrol,Automatic,0.717651,0.069594,0.062571,0.5,4680
'Maruti Zen VXi - BS III',0.095238,0.01382,Petrol,Manual,0.515802,0.068664,0.049068,0.5,840
'Hyundai i20 Sportz 1.4 CrDi',0.809524,0.01816,Diesel,Manual,0.672033,0.143655,0.103709,0.5,7080
'Maruti SX4 S Cross DDiS 320 Zeta',0.857143,0.009715,Diesel,Manual,0.676804,0.181243,0.159376,0.5,11496
'Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance',0.761905,0.006435,Diesel,Automatic,0.423673,0.282657,0.321035,0.5,29940
'Chevrolet Enjoy Petrol LS 7 Seater',0.809524,0.00392,Petrol,Manual,0.408468,0.144213,0.122898,0.7,5148
'Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency',0.619048,0.010376,Diesel,Automatic,0.423673,0.282657,0.321035,0.5,13800
'Mahindra XUV500 W4',0.857143,0.005051,Diesel,Manual,0.477042,0.289356,0.201217,0.7,11580
'Hyundai i10 Sportz',0.809524,0.003051,Petrol,Manual,0.607036,0.106624,0.085013,0.5,4500
'Hyundai Getz 1.3 GLS',0.428571,0.021974,Petrol,Manual,0.423375,0.13342,0.092621,0.5,1320
'Audi Q7 3.0 TDI quattro',0.761905,0.018162,Diesel,Automatic,0.359869,0.435988,0.394066,0.7,37692
'Mahindra Scorpio SLE BSIV',0.666667,0.015205,Diesel,Manual,0.359273,0.289356,0.16318,0.8,7200
'Honda Jazz 1.2 SV i VTEC',0.857143,0.003466,Petrol,Manual,0.557543,0.106997,0.103652,0.5,6660
'Tata Safari Storme 2012-2015 EX',0.904762,0.004281,Diesel,Manual,0.417412,0.289356,0.197604,0.7,13092
'Mahindra XUV500 W6 2WD',0.761905,0.009512,Diesel,Manual,0.450209,0.289356,0.201217,0.7,8700
'Volkswagen Polo Diesel Comfortline 1.2L',0.666667,0.016439,Diesel,Manual,0.65802,0.106997,0.075504,0.5,4680
'Maruti Swift Dzire ZDi',0.666667,0.01091,Diesel,Manual,0.575432,0.116115,0.075504,0.5,4740
'Audi Q3 2.0 TDI',0.714286,0.009205,Diesel,Automatic,0.468992,0.250093,0.266508,0.5,26400
'Maruti Celerio ZXI',0.761905,0.003312,Petrol,Manual,0.68873,0.069594,0.062457,0.5,4056
'Honda City V MT Exclusive',0.619048,0.008589,Petrol,Manual,0.500894,0.162449,0.156143,0.5,4140
'Hyundai i20 1.2 Spotz',0.857143,0.004966,Petrol,Manual,0.554562,0.106624,0.090586,0.5,6900
'Renault KWID RXT',0.857143,0.001897,Petrol,Manual,0.750447,0.032564,0.036326,0.5,3300
'Mercedes-Benz CLA 200 CDI Sport',1,0.003125,Diesel,Automatic,0.533691,0.282657,0.19361,0.5,36360
'Ford Ecosport 1.5 DV5 MT Titanium',0.761905,0.00702,Diesel,Manual,0.676804,0.162635,0.10582,0.5,9000
'Hyundai i20 Asta 1.2',0.809524,0.005426,Petrol,Manual,0.554562,0.106624,0.090586,0.5,8244
'Toyota Innova 2.5 ZX Diesel 7 Seater',0.809524,0.013266,Diesel,Manual,0.387299,0.347972,0.126284,0.7,18240
'Nissan Sunny 2011-2014 CrDiesel XL',0.666667,0.023051,Diesel,Manual,0.6452,0.15575,0.096234,0.5,4200
'Maruti Swift VDI BSIV',0.761905,0.013666,Diesel,Manual,0.751342,0.116115,0.075694,0.5,7020
'Maruti A-Star Vxi',0.571429,0.010493,Petrol,Manual,0.566488,0.069594,0.060669,0.5,3000
'Maruti Swift ZXI',0.714286,0.007974,Petrol,Manual,0.554562,0.106624,0.098136,0.5,4740
'Maruti Ertiga ZXI',0.761905,0.010436,Petrol,Manual,0.477639,0.139375,0.113161,0.7,8100
'Maruti Wagon R LXI',0.428571,0.010897,Petrol,Manual,0.563506,0.069594,0.062571,0.5,1800
'Volkswagen Polo Diesel Trendline 1.2L',0.666667,0.011051,Diesel,Manual,0.65802,0.106997,0.075504,0.5,4680
'Ford Ecosport 1.5 DV5 MT Titanium Optional',0.761905,0.020847,Diesel,Manual,0.676804,0.162635,0.10582,0.5,7860
'Honda City i DTEC VX',0.904762,0.010105,Diesel,Manual,0.74836,0.162635,0.12248,0.5,11328
'Mahindra XUV500 W8 2WD',0.761905,0.008897,Diesel,Manual,0.450209,0.289356,0.201217,0.7,9000
'Maruti Alto 800 2016-2019 VXI',0.857143,0.000589,Petrol,Manual,0.736434,0.032006,0.024914,0.5,3600
'Hyundai EON D Lite Plus',0.857143,0.004563,Petrol,Manual,0.6291,0.035355,0.039939,0.5,3948
'Maruti Swift Dzire VDI',0.857143,0.010921,Diesel,Manual,0.792785,0.116115,0.075694,0.5,7800
'Audi A4 2.0 TDI',0.619048,0.008282,Diesel,Automatic,0.493441,0.250093,0.2155,0.5,21600
'Skoda Superb Elegance 1.8 TSI AT',0.52381,0.011512,Petrol,Automatic,0.408468,0.218459,0.234975,0.5,5940
'Force One LX ABS 7 Seating',0.761905,0.006282,Diesel,Manual,0.506857,0.283774,0.199448,0.7,9600
'Nissan Sunny 2011-2014 XV',0.857143,0.002743,Petrol,Manual,0.505367,0.162635,0.120768,0.5,9000
'Volkswagen Vento Petrol Highline AT',0.619048,0.006897,Petrol,Automatic,0.429338,0.181243,0.131989,0.5,4020
'Hyundai Verna 1.6 SX VTVT AT',0.761905,0.007459,Petrol,Automatic,0.46929,0.17994,0.165652,0.5,6600
'Audi A4 2.0 TDI Multitronic',0.666667,0.013513,Diesel,Automatic,0.493441,0.250093,0.201217,0.5,19500
'Maruti SX4 Vxi BSIV',0.52381,0.014128,Petrol,Manual,0.462135,0.17901,0.131419,0.5,3240
'Ford Endeavour 2.2 Titanium AT 4X2',1,0.001358,Diesel,Automatic,0.376267,0.292892,0.235451,0.7,39480
'Maruti Swift LXI BSIV',0.47619,0.007685,Petrol,Manual,0.608229,0.106624,0.09302,0.5,4092
'Hyundai Grand i10 Di Magna',0.761905,0.012128,Diesel,Manual,0.715564,0.092296,0.068087,0.5,4980
'Volkswagen Polo 1.5 TDI Highline',0.761905,0.007051,Diesel,Manual,0.600477,0.162635,0.103842,0.5,7080
'Mercedes-Benz E-Class 230',0.666667,0.015359,Petrol,Automatic,0.298151,0.348344,0.23488,0.5,13800
'Hyundai i20 Asta 1.2',0.809524,0.006282,Petrol,Manual,0.554562,0.106624,0.090586,0.5,5700
'Maruti Alto K10 VXI AGS',0.809524,0.00382,Petrol,Automatic,0.717651,0.069594,0.062571,0.5,4200
'Maruti Ertiga VDI',0.761905,0.011035,Diesel,Manual,0.619261,0.116115,0.103766,0.7,8700
'Maruti Celerio VXI AT',0.857143,0.001066,Petrol,Automatic,0.68873,0.069594,0.062457,0.5,5220
'Mahindra Scorpio SLE BSIV',0.714286,0.010798,Diesel,Manual,0.359273,0.289356,0.16318,0.8,9180
